2833|TellerWithMultiAssetSupport|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|asset_send,external_contract_call|f
2826|TellerWithMultiAssetSupport|bulkDeposit(ERC20,uint256,uint256,address)|asset_send,external_contract_call|f
2827|TellerWithMultiAssetSupport|bulkWithdraw(ERC20,uint256,uint256,address)|asset_send,external_contract_call|f
2855|AccountantWithRateProviders|claimFees(ERC20)|external_contract_call|f
2856|AccountantWithRateProviders|getRateInQuote(ERC20)|external_contract_call|t
2857|AccountantWithRateProviders|getRateInQuoteSafe(ERC20)|external_contract_call|t
2858|AccountantWithRateProviders|getRateSafe()||t
2859|AccountantWithRateProviders|pause()|hook_update|f
2860|AccountantWithRateProviders|resetHighwaterMark()|external_contract_call|f
2861|AccountantWithRateProviders|setAuthority(Authority)|authority_update|f
2862|AccountantWithRateProviders|setRateProviderData(ERC20,bool,address)|external_contract_call|f
2863|AccountantWithRateProviders|transferOwnership(address)|ownership_transfer|f
2864|AccountantWithRateProviders|unpause()|hook_update|f
2865|AccountantWithRateProviders|updateDelay(uint24)|hook_update|f
1315|LayerZeroTellerWithRateLimiting|addChain(uint32,bool,bool,address,uint128)|external_contract_call|f
1316|LayerZeroTellerWithRateLimiting|allowAll(address)|external_contract_call|f
1317|LayerZeroTellerWithRateLimiting|allowFrom(address)|hook_update|f
1318|LayerZeroTellerWithRateLimiting|allowMessagesFromChain(uint32,address)|external_contract_call|f
1319|LayerZeroTellerWithRateLimiting|allowMessagesToChain(uint32,address,uint128)|external_contract_call|f
2866|AccountantWithRateProviders|updateExchangeRate(uint96)|external_contract_call|f
2867|AccountantWithRateProviders|updateLower(uint16)|hook_update|f
2868|AccountantWithRateProviders|updateManagementFee(uint16)|hook_update|f
2869|AccountantWithRateProviders|updatePayoutAddress(address)|hook_update|f
2870|AccountantWithRateProviders|updatePerformanceFee(uint16)|hook_update|f
2871|AccountantWithRateProviders|updateUpper(uint16)|hook_update|f
2872|EtherFiRateLimiter|canConsume(bytes32,uint64)|external_contract_call|t
2873|EtherFiRateLimiter|consumable(bytes32)|external_contract_call|t
2874|EtherFiRateLimiter|consume(bytes32,uint64)|external_contract_call|f
2875|EtherFiRateLimiter|createNewLimiter(bytes32,uint64,uint64)|external_contract_call|f
2876|EtherFiRateLimiter|getLimit(bytes32)||t
2877|EtherFiRateLimiter|initialize()|pause_toggle|t
2014|EtherfiL1SyncPoolETH|getReceiver(uint32)||t
2878|EtherFiRateLimiter|pauseContract()|pause_toggle|f
2879|EtherFiRateLimiter|proxiableUUID()||t
2880|EtherFiRateLimiter|setCapacity(bytes32,uint64)|external_contract_call|f
2881|EtherFiRateLimiter|setRefillRate(bytes32,uint64)|external_contract_call|f
2882|EtherFiRateLimiter|setRemaining(bytes32,uint64)|external_contract_call|f
2883|EtherFiRateLimiter|unPauseContract()|pause_toggle|f
2884|EtherFiRateLimiter|updateConsumers(bytes32,address,bool)|hook_update|f
1233|EtherFiOracle|getConsensusTimestamp(bytes32)||t
1234|EtherFiOracle|getImplementation()|external_contract_call|t
2015|EtherfiL1SyncPoolETH|getTokenOut()||t
1320|LayerZeroTellerWithRateLimiting|allowOperator(address)|hook_update|f
1321|LayerZeroTellerWithRateLimiting|allowTo(address)|hook_update|f
2885|EtherFiRateLimiter|upgradeTo(address)|delegatecall_execution|f
2886|EtherFiRateLimiter|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1410|BNFT|renounceOwnership()|ownership_transfer|f
2888|PriorityWithdrawalQueue|batchClaimWithdraw(IPriorityWithdrawalQueue.WithdrawRequest[])|external_contract_call|t
2889|PriorityWithdrawalQueue|batchUpdateWhitelist(address[],bool[])|external_contract_call|f
2890|PriorityWithdrawalQueue|cancelWithdraw(IPriorityWithdrawalQueue.WithdrawRequest)|asset_send|t
2891|PriorityWithdrawalQueue|claimWithdraw(IPriorityWithdrawalQueue.WithdrawRequest)|external_contract_call|t
914|EtherFiRestaker|transferOwnership(address)|ownership_transfer|f
2892|PriorityWithdrawalQueue|fulfillRequests(IPriorityWithdrawalQueue.WithdrawRequest[])|external_contract_call|f
2893|PriorityWithdrawalQueue|getClaimableAmount(IPriorityWithdrawalQueue.WithdrawRequest)|external_contract_call|t
2894|PriorityWithdrawalQueue|getFinalizedRequestIds()|external_contract_call|t
2895|PriorityWithdrawalQueue|getImplementation()|external_contract_call|t
2896|PriorityWithdrawalQueue|getRemainderAmount()|external_contract_call|t
2897|PriorityWithdrawalQueue|getRequestIds()|external_contract_call|t
2898|PriorityWithdrawalQueue|handleRemainder(uint256)|asset_send|f
2899|PriorityWithdrawalQueue|initialize()|pause_toggle|t
2900|PriorityWithdrawalQueue|invalidateRequests(IPriorityWithdrawalQueue.WithdrawRequest[])|asset_send|f
2901|PriorityWithdrawalQueue|isFinalized(bytes32)|external_contract_call|t
2902|PriorityWithdrawalQueue|pauseContract()|pause_toggle|f
2903|PriorityWithdrawalQueue|proxiableUUID()||t
2904|PriorityWithdrawalQueue|removeFromWhitelist(address)|external_contract_call|f
2905|PriorityWithdrawalQueue|requestExists(bytes32)|external_contract_call|t
2906|PriorityWithdrawalQueue|requestWithdraw(uint96,uint96)|asset_send|f
2907|PriorityWithdrawalQueue|requestWithdrawWithPermit(uint96,uint96,IPriorityWithdrawalQueue.PermitInput)|asset_send|f
2908|PriorityWithdrawalQueue|requestWithdrawWithWeETH(uint96,uint96)|asset_send|f
912|EtherFiRestaker|stEthRequestWithdrawal()|external_contract_call|f
2909|PriorityWithdrawalQueue|requestWithdrawWithWeETHAndPermit(uint96,uint96,IPriorityWithdrawalQueue.PermitInput)|asset_send|f
2910|PriorityWithdrawalQueue|totalActiveRequests()|external_contract_call|t
2911|PriorityWithdrawalQueue|unPauseContract()|pause_toggle|f
2912|PriorityWithdrawalQueue|updateShareRemainderSplitToTreasury(uint16)|external_contract_call|f
2913|PriorityWithdrawalQueue|upgradeTo(address)|delegatecall_execution|f
2914|PriorityWithdrawalQueue|upgradeToAndCall(address,bytes)|delegatecall_execution|f
936|RoleRegistry|acceptOwnership()|ownership_transfer|f
2915|WithdrawRequestNFT|aggregateSumEEthShareAmount(uint256)|external_contract_call|t
2916|WithdrawRequestNFT|approve(address,uint256)||f
2917|WithdrawRequestNFT|balanceOf(address)||t
2918|WithdrawRequestNFT|batchClaimWithdraw(uint256[])|external_contract_call|t
2919|WithdrawRequestNFT|claimWithdraw(uint256)|external_contract_call|t
2920|WithdrawRequestNFT|finalizeRequests(uint256)|external_contract_call|f
2921|WithdrawRequestNFT|getApproved(uint256)||t
2922|WithdrawRequestNFT|getClaimableAmount(uint256)|external_contract_call|t
2923|WithdrawRequestNFT|getEEthRemainderAmount()|external_contract_call|t
2924|WithdrawRequestNFT|getImplementation()|external_contract_call|t
2925|WithdrawRequestNFT|handleRemainder(uint256)|asset_send|f
2926|WithdrawRequestNFT|initialize(address,address,address)|pause_toggle,ownership_transfer|t
2927|WithdrawRequestNFT|initializeOnUpgrade(address,uint16)|authority_update,hook_update,pause_toggle|f
2928|WithdrawRequestNFT|invalidateRequest(uint256)|external_contract_call|f
2929|WithdrawRequestNFT|isValid(uint256)||t
2930|WithdrawRequestNFT|ownerOf(uint256)||t
2931|WithdrawRequestNFT|pauseContract()|pause_toggle|f
2932|WithdrawRequestNFT|proxiableUUID()||t
2933|WithdrawRequestNFT|renounceOwnership()|ownership_transfer|f
2934|WithdrawRequestNFT|requestWithdraw(uint96,uint96,address,uint256)|external_contract_call|f
1322|LayerZeroTellerWithRateLimiting|beforeTransfer(address)||t
893|EtherFiRestaker|completeQueuedWithdrawals(IDelegationManagerTypes.Withdrawal[],IERC20[][])|external_contract_call|f
894|EtherFiRestaker|delegateTo(address,ISignatureUtilsMixinTypes.SignatureWithExpiry,bytes32)|external_contract_call|f
1323|LayerZeroTellerWithRateLimiting|beforeTransfer(address,address,address)||f
2104|AvsOperator|forwardCall(address,bytes)|asset_send|f
895|EtherFiRestaker|depositIntoStrategy(address,uint256)|asset_send|f
896|EtherFiRestaker|getAmountInEigenLayerPendingForWithdrawals(address)|external_contract_call|t
897|EtherFiRestaker|getAmountPendingForRedemption(address)|external_contract_call|t
898|EtherFiRestaker|getRestakedAmount(address)|external_contract_call|t
899|EtherFiRestaker|getTotalPooledEther()|external_contract_call|t
900|EtherFiRestaker|getTotalPooledEther(address)|external_contract_call|t
901|EtherFiRestaker|getTotalPooledEtherSplits(address)|external_contract_call|t
913|EtherFiRestaker|stEthRequestWithdrawal(uint256)|external_contract_call|f
902|EtherFiRestaker|initialize(address,address)|pause_toggle,ownership_transfer|t
903|EtherFiRestaker|isDelegated()|external_contract_call|t
904|EtherFiRestaker|isPendingWithdrawal(bytes32)|external_contract_call|t
905|EtherFiRestaker|pauseContract()|pause_toggle|f
906|EtherFiRestaker|pendingWithdrawalRoots()|external_contract_call|t
907|EtherFiRestaker|proxiableUUID()||t
908|EtherFiRestaker|queueWithdrawals(address,uint256)|external_contract_call|f
909|EtherFiRestaker|renounceOwnership()|ownership_transfer|f
910|EtherFiRestaker|setRewardsClaimer(address)|external_contract_call|f
911|EtherFiRestaker|stEthClaimWithdrawals(uint256[],uint256[])|asset_send|f
915|EtherFiRestaker|transferStETH(address,uint256)|asset_send|f
916|EtherFiRestaker|unPauseContract()|pause_toggle|f
917|EtherFiRestaker|undelegate()|external_contract_call|f
919|EtherFiRestaker|updateAdmin(address,bool)|hook_update|f
920|EtherFiRestaker|updatePauser(address,bool)|hook_update|f
923|EtherFiRestaker|upgradeTo(address)|delegatecall_execution|f
925|EtherFiRestaker|upgradeToAndCall(address,bytes)|delegatecall_execution|f
927|EtherFiRestaker|withdrawEther()|asset_send|f
2935|WithdrawRequestNFT|safeTransferFrom(address,address,uint256)||t
2936|WithdrawRequestNFT|safeTransferFrom(address,address,uint256,bytes)||t
2937|WithdrawRequestNFT|seizeInvalidRequest(uint256,address)||f
2938|WithdrawRequestNFT|setApprovalForAll(address,bool)||t
2939|WithdrawRequestNFT|tokenURI(uint256)||t
2940|WithdrawRequestNFT|transferFrom(address,address,uint256)||t
2941|WithdrawRequestNFT|transferOwnership(address)|ownership_transfer|f
931|RolesAuthority|setAuthority(Authority)|authority_update|f
932|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
933|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
934|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
935|RolesAuthority|transferOwnership(address)|ownership_transfer|f
2942|WithdrawRequestNFT|unPauseContract()|pause_toggle|f
937|RoleRegistry|initialize(address)|pause_toggle,ownership_transfer|t
938|RoleRegistry|onlyProtocolUpgrader(address)||t
939|RoleRegistry|proxiableUUID()||t
940|RoleRegistry|renounceOwnership()|ownership_transfer|f
941|RoleRegistry|transferOwnership(address)|ownership_transfer|f
942|RoleRegistry|upgradeTo(address)|delegatecall_execution|f
943|RoleRegistry|upgradeToAndCall(address,bytes)|delegatecall_execution|f
2943|WithdrawRequestNFT|updateShareRemainderSplitToTreasuryInBps(uint16)||f
1705|PermissionController|isPendingAdmin(address,address)|external_contract_call|t
2944|WithdrawRequestNFT|upgradeTo(address)|delegatecall_execution|f
2945|WithdrawRequestNFT|upgradeToAndCall(address,bytes)|delegatecall_execution|f
2946|WithdrawRequestNFT|validateRequest(uint256)|external_contract_call|f
1332|LayerZeroTellerWithRateLimiting|depositAndBridge(ERC20,uint256,uint256,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1706|PermissionController|removeAdmin(address,address)|external_contract_call|t
1325|LayerZeroTellerWithRateLimiting|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
1333|LayerZeroTellerWithRateLimiting|depositAndBridgeWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1707|PermissionController|removeAppointee(address,address,address,bytes4)|external_contract_call|t
1012|LayerZeroTellerWithRateLimiting|addChain(uint32,bool,bool,address,uint128)|external_contract_call|f
1013|LayerZeroTellerWithRateLimiting|allowAll(address)|external_contract_call|f
1014|LayerZeroTellerWithRateLimiting|allowFrom(address)|hook_update|f
1015|LayerZeroTellerWithRateLimiting|allowMessagesFromChain(uint32,address)|external_contract_call|f
1016|LayerZeroTellerWithRateLimiting|allowMessagesToChain(uint32,address,uint128)|external_contract_call|f
1017|LayerZeroTellerWithRateLimiting|allowOperator(address)|hook_update|f
1018|LayerZeroTellerWithRateLimiting|allowTo(address)|hook_update|f
1019|LayerZeroTellerWithRateLimiting|beforeTransfer(address)||t
1020|LayerZeroTellerWithRateLimiting|beforeTransfer(address,address,address)||f
1324|LayerZeroTellerWithRateLimiting|bridge(uint96,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1022|LayerZeroTellerWithRateLimiting|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
1036|LayerZeroTellerWithRateLimiting|removeChain(uint32)|external_contract_call|f
1023|LayerZeroTellerWithRateLimiting|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
1024|LayerZeroTellerWithRateLimiting|denyAll(address)|external_contract_call|f
1025|LayerZeroTellerWithRateLimiting|denyFrom(address)|hook_update|f
1026|LayerZeroTellerWithRateLimiting|denyOperator(address)|hook_update|f
1027|LayerZeroTellerWithRateLimiting|denyTo(address)|hook_update|f
1331|LayerZeroTellerWithRateLimiting|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|f
1037|LayerZeroTellerWithRateLimiting|setAuthority(Authority)|authority_update|f
1326|LayerZeroTellerWithRateLimiting|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
1708|PermissionController|removePendingAdmin(address,address)|external_contract_call|t
1031|LayerZeroTellerWithRateLimiting|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|external_contract_call|f
1032|LayerZeroTellerWithRateLimiting|lzReceive(Origin,bytes32,bytes,address,bytes)||f
1033|LayerZeroTellerWithRateLimiting|pause()||f
1034|LayerZeroTellerWithRateLimiting|previewFee(uint96,address,bytes,ERC20)|external_contract_call|t
1035|LayerZeroTellerWithRateLimiting|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|external_contract_call|f
1079|WeETH|renounceOwnership()|ownership_transfer|f
1038|LayerZeroTellerWithRateLimiting|setChainGasLimit(uint32,uint128)|external_contract_call|f
1039|LayerZeroTellerWithRateLimiting|setDelegate(address)||f
1040|LayerZeroTellerWithRateLimiting|setInboundRateLimits(PairwiseRateLimiter.RateLimitConfig[])|external_contract_call|f
1041|LayerZeroTellerWithRateLimiting|setOutboundRateLimits(PairwiseRateLimiter.RateLimitConfig[])|external_contract_call|f
1042|LayerZeroTellerWithRateLimiting|setPeer(uint32,bytes32)||f
1043|LayerZeroTellerWithRateLimiting|setShareLockPeriod(uint64)|external_contract_call|f
1044|LayerZeroTellerWithRateLimiting|stopMessagesFromChain(uint32)|external_contract_call|f
1045|LayerZeroTellerWithRateLimiting|stopMessagesToChain(uint32)|external_contract_call|f
1046|LayerZeroTellerWithRateLimiting|transferOwnership(address)|ownership_transfer|f
1047|LayerZeroTellerWithRateLimiting|unpause()||f
1048|LayerZeroTellerWithRateLimiting|updateAssetData(ERC20,bool,bool,uint16)|external_contract_call|f
1725|EtherFiNode|createEigenPod()|external_contract_call|f
1029|LayerZeroTellerWithRateLimiting|depositAndBridge(ERC20,uint256,uint256,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1086|WeETH|wrap(uint256)|asset_pull|t
1030|LayerZeroTellerWithRateLimiting|depositAndBridgeWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1021|LayerZeroTellerWithRateLimiting|bridge(uint96,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
1028|LayerZeroTellerWithRateLimiting|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|f
1066|WeETH|approve(address,uint256)||t
1067|WeETH|decreaseAllowance(address,uint256)|hook_update|t
1068|WeETH|getEETHByWeETH(uint256)|external_contract_call|t
1069|WeETH|getImplementation()|external_contract_call|t
1070|WeETH|getRate()|external_contract_call|t
1071|WeETH|getWeETHByeETH(uint256)|external_contract_call|t
1072|WeETH|increaseAllowance(address,uint256)|hook_update|t
1073|WeETH|initialize(address,address)|pause_toggle,ownership_transfer|t
1074|WeETH|permit(address,address,uint256,uint256,uint8,bytes32,bytes32)||t
1075|WeETH|proxiableUUID()||t
1076|WeETH|recoverERC20(address,address,uint256)|asset_send|f
1077|WeETH|recoverERC721(address,address,uint256)|asset_pull|f
1078|WeETH|recoverETH(address,uint256)|asset_send|f
1080|WeETH|transfer(address,uint256)||t
1081|WeETH|transferFrom(address,address,uint256)||t
1082|WeETH|transferOwnership(address)|ownership_transfer|f
1083|WeETH|unwrap(uint256)|asset_send|t
1084|WeETH|upgradeTo(address)|delegatecall_execution|f
1085|WeETH|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1905|Lido|getLidoLocator()|external_contract_call|t
1709|PermissionController|setAppointee(address,address,address,bytes4)|external_contract_call|t
1327|LayerZeroTellerWithRateLimiting|denyAll(address)|external_contract_call|f
1328|LayerZeroTellerWithRateLimiting|denyFrom(address)|hook_update|f
1329|LayerZeroTellerWithRateLimiting|denyOperator(address)|hook_update|f
1330|LayerZeroTellerWithRateLimiting|denyTo(address)|hook_update|f
1727|EtherFiNode|forwardEigenPodCall(bytes)|external_contract_call|f
1728|EtherFiNode|forwardExternalCall(address,bytes)|external_contract_call|f
1116|EtherFiRedemptionManager|canRedeem(uint256,address)|external_contract_call|t
1117|EtherFiRedemptionManager|getImplementation()|external_contract_call|t
1118|EtherFiRedemptionManager|getInstantLiquidityAmount(address)|external_contract_call|t
1119|EtherFiRedemptionManager|initialize(uint16,uint16,uint16,uint256,uint256)|pause_toggle|t
1729|EtherFiNode|getEigenPod()|external_contract_call|t
1120|EtherFiRedemptionManager|initializeTokenParameters(address[],uint16[],uint16[],uint16[],uint256[],uint256[])|external_contract_call|t
1121|EtherFiRedemptionManager|lowWatermarkInETH(address)|external_contract_call|t
1122|EtherFiRedemptionManager|pauseContract()|pause_toggle|t
1123|EtherFiRedemptionManager|previewRedeem(uint256,address)|external_contract_call|t
1124|EtherFiRedemptionManager|proxiableUUID()||t
1125|EtherFiRedemptionManager|redeemEEth(uint256,address,address)|asset_send|t
1126|EtherFiRedemptionManager|redeemEEthWithPermit(uint256,address,IeETH.PermitInput,address)|asset_send|t
1127|EtherFiRedemptionManager|redeemWeEth(uint256,address,address)|asset_send|t
1128|EtherFiRedemptionManager|redeemWeEthWithPermit(uint256,address,IWeETH.PermitInput,address)|asset_send|t
1129|EtherFiRedemptionManager|setCapacity(uint256,address)|external_contract_call|t
1130|EtherFiRedemptionManager|setExitFeeBasisPoints(uint16,address)|hook_update|t
1131|EtherFiRedemptionManager|setExitFeeSplitToTreasuryInBps(uint16,address)|hook_update|t
1132|EtherFiRedemptionManager|setLowWatermarkInBpsOfTvl(uint16,address)|hook_update|t
1133|EtherFiRedemptionManager|setRefillRatePerSecond(uint256,address)|external_contract_call|t
1134|EtherFiRedemptionManager|totalRedeemableAmount(address)|external_contract_call|t
1135|EtherFiRedemptionManager|unPauseContract()|pause_toggle|t
1136|EtherFiRedemptionManager|upgradeTo(address)|delegatecall_execution|f
1137|EtherFiRedemptionManager|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1334|LayerZeroTellerWithRateLimiting|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|external_contract_call|f
1335|LayerZeroTellerWithRateLimiting|lzReceive(Origin,bytes32,bytes,address,bytes)||f
1336|LayerZeroTellerWithRateLimiting|pause()||f
1337|LayerZeroTellerWithRateLimiting|previewFee(uint96,address,bytes,ERC20)|external_contract_call|t
1730|EtherFiNode|queueETHWithdrawal(uint256)|external_contract_call|f
1731|EtherFiNode|queueWithdrawals(IDelegationManagerTypes.QueuedWithdrawalParams[])|external_contract_call|f
1739|RewardsCoordinator|checkClaim(IRewardsCoordinatorTypes.RewardsMerkleClaim)|external_contract_call|t
1230|EtherFiOracle|addCommitteeMember(address)||f
1765|RewardsCoordinator|submitRoot(bytes32,uint32)||t
1235|EtherFiOracle|initialize(uint32,uint32,uint32,uint32,uint32,uint32)|pause_toggle,ownership_transfer|t
1236|EtherFiOracle|manageCommitteeMember(address,bool)||f
1237|EtherFiOracle|pauseContract()|pause_toggle|f
1238|EtherFiOracle|proxiableUUID()||t
1239|EtherFiOracle|removeCommitteeMember(address)||f
1240|EtherFiOracle|renounceOwnership()|ownership_transfer|f
1241|EtherFiOracle|setConsensusVersion(uint32)||f
1243|EtherFiOracle|setEtherFiAdmin(address)|hook_update|f
1255|EtherFiOracle|unPauseContract()|pause_toggle|f
1246|EtherFiOracle|setOracleReportPeriod(uint32)||f
1249|EtherFiOracle|setQuorumSize(uint32)||f
1251|EtherFiOracle|setReportStartSlot(uint32)||f
1252|EtherFiOracle|shouldSubmitReport(address)|external_contract_call|t
1253|EtherFiOracle|submitReport(IEtherFiOracle.OracleReport)|external_contract_call|t
1254|EtherFiOracle|transferOwnership(address)|ownership_transfer|f
1826|StrategyManager|getBurnOrRedistributableShares(OperatorSet,uint256,IStrategy)|external_contract_call|t
1256|EtherFiOracle|unpublishReport(bytes32)||f
1257|EtherFiOracle|updateAdmin(address,bool)|hook_update|f
1258|EtherFiOracle|updateLastPublishedBlockStamps(uint32,uint32)||f
1259|EtherFiOracle|upgradeTo(address)|delegatecall_execution|f
1260|EtherFiOracle|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1261|EtherFiOracle|verifyReport(IEtherFiOracle.OracleReport)|external_contract_call|t
1827|StrategyManager|getBurnableShares(IStrategy)|external_contract_call|t
1276|RolesAuthority|setAuthority(Authority)|authority_update|f
1277|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1278|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1279|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1280|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1338|LayerZeroTellerWithRateLimiting|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|external_contract_call|f
1828|StrategyManager|getPendingOperatorSets()|external_contract_call|t
1829|StrategyManager|getPendingSlashIds(OperatorSet)|external_contract_call|t
1394|RolesAuthority|setAuthority(Authority)|authority_update|f
1395|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1396|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1397|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1398|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1399|BNFT|approve(address,uint256)||f
1401|BNFT|burnFromCancelBNftFlow(uint256)||f
1402|BNFT|burnFromWithdrawal(uint256)||f
1403|BNFT|getApproved(uint256)||t
1404|BNFT|getImplementation()|external_contract_call|t
1405|BNFT|initialize(address)|ownership_transfer,pause_toggle|t
1406|BNFT|initializeOnUpgrade(address)|ownership_transfer|f
1407|BNFT|mint(address,uint256)||f
1408|BNFT|ownerOf(uint256)||t
1409|BNFT|proxiableUUID()||t
1411|BNFT|safeTransferFrom(address,address,uint256)||f
1412|BNFT|safeTransferFrom(address,address,uint256,bytes)||f
1413|BNFT|setApprovalForAll(address,bool)||t
1414|BNFT|tokenURI(uint256)||t
1415|BNFT|transferFrom(address,address,uint256)||f
1416|BNFT|transferOwnership(address)|ownership_transfer|f
1426|TNFT|initializeOnUpgrade(address)|ownership_transfer|f
1417|BNFT|upgradeTo(address)|delegatecall_execution|f
1418|BNFT|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1419|TNFT|approve(address,uint256)||f
1420|TNFT|balanceOf(address)||t
1421|TNFT|burnFromCancelBNftFlow(uint256)||f
1422|TNFT|burnFromWithdrawal(uint256)||f
1423|TNFT|getApproved(uint256)||t
1424|TNFT|getImplementation()|external_contract_call|t
1425|TNFT|initialize(address)|ownership_transfer,pause_toggle|t
1427|TNFT|mint(address,uint256)||f
1428|TNFT|ownerOf(uint256)||t
1429|TNFT|proxiableUUID()||t
1430|TNFT|renounceOwnership()|ownership_transfer|f
1431|TNFT|safeTransferFrom(address,address,uint256)||f
1432|TNFT|safeTransferFrom(address,address,uint256,bytes)||f
1433|TNFT|setApprovalForAll(address,bool)||t
1434|TNFT|tokenURI(uint256)||t
1435|TNFT|transferFrom(address,address,uint256)||f
1830|StrategyManager|getStrategiesWithBurnableShares()|external_contract_call|t
1436|TNFT|transferOwnership(address)|ownership_transfer|f
1437|TNFT|upgradeTo(address)|delegatecall_execution|f
1438|TNFT|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1460|TopUpSource|acceptDefaultAdminTransfer()|ownership_transfer|f
1461|TopUpSource|beginDefaultAdminTransfer(address)|ownership_transfer|f
1483|RolesAuthority|setAuthority(Authority)|authority_update|f
1462|TopUpSource|bridge(address)|external_contract_call|f
1463|TopUpSource|cancelDefaultAdminTransfer()|ownership_transfer|f
1464|TopUpSource|changeDefaultAdminDelay(uint48)|ownership_transfer|f
1465|TopUpSource|getBridgeFee(address)|external_contract_call|t
1466|TopUpSource|grantRole(bytes32,address)|role_management,ownership_transfer|f
1467|TopUpSource|initialize(address,address)|ownership_transfer|t
1468|TopUpSource|pause()||f
1469|TopUpSource|paused()||t
1470|TopUpSource|proxiableUUID()||t
1471|TopUpSource|receive()|external_contract_call|t
1472|TopUpSource|renounceRole(bytes32,address)|ownership_transfer|t
1473|TopUpSource|revokeRole(bytes32,address)|role_management,ownership_transfer|f
1474|TopUpSource|rollbackDefaultAdminDelay()|ownership_transfer|f
1475|TopUpSource|setTokenConfig(address[],TopUpSource.TokenConfig[])||f
1476|TopUpSource|unpause()||f
1477|TopUpSource|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1478|RolesAuthority|setAuthority(Authority)|authority_update|f
1479|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1480|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1481|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1482|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1484|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1485|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1486|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1487|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1599|BackingEigen|mint(address,uint256)|external_contract_call|f
1600|BackingEigen|numCheckpoints(address)|external_contract_call|t
1601|BackingEigen|permit(address,address,uint256,uint256,uint8,bytes32,bytes32)||t
1602|BackingEigen|renounceOwnership()|ownership_transfer|f
1603|BackingEigen|setAllowedFrom(address,bool)|hook_update|f
1604|BackingEigen|setAllowedTo(address,bool)|hook_update|f
1605|BackingEigen|setIsMinter(address,bool)|hook_update|f
1841|EigenPodManager|getPod(address)|external_contract_call|t
1842|EigenPodManager|increaseBurnOrRedistributableShares(OperatorSet,uint256,IStrategy,uint256)||t
1854|EigenPodManager|withdrawSharesAsTokens(address,IStrategy,IERC20,uint256)|external_contract_call|t
1855|AllocationManager|addStrategiesToOperatorSet(address,uint32,IStrategy[])|external_contract_call|t
1525|RolesAuthority|setAuthority(Authority)|authority_update|f
1526|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1527|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1528|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1529|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1856|AllocationManager|clearDeallocationQueue(address,IStrategy[],uint16[])|external_contract_call|t
1541|TimelockController|cancel(bytes32)|external_contract_call|f
